id,Posted_date,Job Title from List,Job Title,Company,Company Logo URL,Country,Location,Skills,Salary Info,Source
133,12-21-2023,Frontend developer,Solutions Architect,CAST Software Inc.,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a44702acdc1129c6b1606f026a2295fa,Germany,"Baltimore, NY","Software Development,R","$115,000 - $155,000 ",indeed.com
134,10-18-2024,Frontend developer,Senior Front-End Web Developer,Minitab,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/9df548381a39ac8cf0bcdd375e2e0ea4,Germany,"State College, PA",R,NA,indeed.com
135,11-19-2024,Frontend developer,Remote Cloud Engineer,"Blue Mountain Quality Resources, LLC",NA,Germany,"State College, PA","LAN,R",NA,indeed.com
136,11-22-2024,Frontend developer,Quality Engineer,"Blue Mountain Quality Resources, LLC",NA,Germany,"State College, PA",R,NA,indeed.com
137,11-22-2024,Frontend developer,Software Engineer II,"Blue Mountain Quality Resources, LLC",NA,Germany,"State College, PA",R,NA,indeed.com
138,12-05-2024,Frontend developer,Lead System Engineering,AT&amp;T,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/786b557b652fed5a331aa11f7dabb17c,Germany,"Dallas, TX",R,"$143,800 - $215,800 ",indeed.com
139,01-28-2024,Frontend developer,"Sitecore Developer, Programmer",Fults &amp; Associates,NA,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
140,11-22-2024,Frontend developer,Ruby on Rails Developer SSR,Inclusion Cloud,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/481170ffa79cf51d852401e24e205b8e,Germany,"Dallas, TX","Gin,Data Engineering,R",NA,indeed.com
141,08-04-2020,Frontend developer,API ENGINEER,Lead Liaison,NA,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
142,06-10-2022,Frontend developer,API Engineer,Palni,NA,Germany,"McKinney, TX",R,NA,indeed.com
143,12-10-2024,Frontend developer,Performance Engineer,Virtusa,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e84ecd092bb1b6cc1b1585d0caabae23,Germany,"Dallas, TX","LAN,R",NA,indeed.com
144,05-15-2024,Frontend developer,Apigee Admin,Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Plano, TX",R,NA,indeed.com
145,03-28-2024,Frontend developer,Technical Architect | Onsite,Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Dallas, TX","LAN,R",NA,indeed.com
146,03-07-2024,Frontend developer,APIGee Sr Developer | TX,Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Dallas, TX","LAN,R",NA,indeed.com
147,11-22-2024,Frontend developer,SAP Fiori/ABAP Developer,Inclusion Cloud,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/481170ffa79cf51d852401e24e205b8e,Germany,"Dallas, TX","Analytics,Gin,MAN,Data Management,Data Engineering,R",NA,indeed.com
148,11-22-2024,Frontend developer,Python Backend Full-Stack Senior Architect / Developer,Inclusion Cloud,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/481170ffa79cf51d852401e24e205b8e,Germany,"Dallas, TX",R,NA,indeed.com
149,08-06-2024,Frontend developer,Senior .NET Developer,Nuvem,NA,Germany,"Plano, TX","Gin,Data Engineering,R","$100,000 - $140,000 ",indeed.com
150,11-06-2024,Frontend developer,Applications Development Senior Programmer Analyst,Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX",R,"$142,562 - $151,727 ",indeed.com
151,11-22-2024,Frontend developer,Summit Developer,Inclusion Cloud,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/481170ffa79cf51d852401e24e205b8e,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
152,11-21-2024,Frontend developer,CPQ Technical Consultant,Accenture,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e1bd47363c07b64a9578dbf71edbf4e4,Germany,"Irving, TX","LAN,R",NA,indeed.com
153,11-06-2024,Frontend developer,Applications Development Senior Programmer Analyst,Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX",R,"$142,562 - $151,727 ",indeed.com
154,12-03-2024,Frontend developer,"Manager, AI/ML",T-Mobile,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/91e8897f5c9b44217c8d1880e261c5c7,Germany,"Frisco, TX","LAN,R","$155,300 - $280,100 ",indeed.com
155,12-03-2024,Frontend developer,API Developer,CAPCO,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/78a5017720621256c93ec86ff5ef970c,Germany,"Dallas, TX",R,NA,indeed.com
156,11-27-2024,Frontend developer,Sr. Java Developer,Cognizant,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ad8bfb9614127a4e501b8734b35b7855,Germany,"Plano, TX","Software Development,R",NA,indeed.com
157,10-18-2024,Frontend developer,Sr. ABAP Developer Technical Lead SAP Full Stack Developer,Baer Group,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b253663630672b5d8b788e48372d9994,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
158,09-03-2024,Frontend developer,IOT Edge Platform Engineer,Hitachi Digital Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bf341f066bdf4dfca21c985ee4d811f6,Germany,"Dallas, TX",R,NA,indeed.com
159,02-23-2024,Frontend developer,"Mobile Lead- Dallas, TX",Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Dallas, TX","LAN,R",NA,indeed.com
160,06-16-2023,Frontend developer,Lead Business Analyst - ETRM Systems,Energy Transfer Family of Partnerships,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/eba3aa323832251f90a70b9fb4de89af,Germany,"Dallas, TX","Gin,Data Engineering,R",NA,indeed.com
161,11-27-2024,Frontend developer,Workfront Developer,Cognizant,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ad8bfb9614127a4e501b8734b35b7855,Germany,"Irving, TX","Software Development,R","$120,000 - $135,000 ",indeed.com
162,12-05-2024,Frontend developer,Senior Software Engineer,Accenture,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e1bd47363c07b64a9578dbf71edbf4e4,Germany,"Irving, TX","Software Development,R",NA,indeed.com
163,04-01-2022,Frontend developer,Application developer .NET,Pixentia,NA,Germany,"Irving, TX","LAN,R",NA,indeed.com
164,08-29-2024,Frontend developer,Lead Server Engineer - TG,Topgolf Callaway Brands Corp.,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/dda8ea0c8e2f157ecc745e6b0caf2211,Germany,"Dallas, TX","LAN,R",NA,indeed.com
165,10-29-2024,Frontend developer,Senior Product Software Engineer | C# | API | containerization,Wolters Kluwer,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0e686c67da1bd46cee95a528fd1cb51e,Germany,"Coppell, TX","Software Development,R",NA,indeed.com
166,09-17-2024,Frontend developer,Principal Enterprise Architect,"Vizient, Inc.",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b18d377806e5f643bf128d6df905caa6,Germany,"Irving, TX",R,"$156,500 - $273,700 ",indeed.com
167,01-10-2024,Frontend developer,Senior Level AS400 RPG Programmer / Analyst- $100-110K,Fults &amp; Associates,NA,Germany,"Carrollton, TX","Software Development,R",NA,indeed.com
168,09-03-2024,Frontend developer,IOT Edge Platform Engineer,Hitachi Digital Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bf341f066bdf4dfca21c985ee4d811f6,Germany,"Dallas, TX",R,NA,indeed.com
169,12-03-2024,Frontend developer,"Manager, AI/ML",T-Mobile,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/91e8897f5c9b44217c8d1880e261c5c7,Germany,"Frisco, TX","LAN,R","$155,300 - $280,100 ",indeed.com
170,01-10-2024,Frontend developer,Senior Level AS400 RPG Programmer / Analyst- $100-110K,Fults &amp; Associates,NA,Germany,"Carrollton, TX","Software Development,R",NA,indeed.com
171,08-29-2024,Frontend developer,Lead Server Engineer - TG,Topgolf Callaway Brands Corp.,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/dda8ea0c8e2f157ecc745e6b0caf2211,Germany,"Dallas, TX","LAN,R",NA,indeed.com
172,10-29-2024,Frontend developer,Senior Product Software Engineer | C# | API | containerization,Wolters Kluwer,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0e686c67da1bd46cee95a528fd1cb51e,Germany,"Coppell, TX","Software Development,R",NA,indeed.com
173,11-06-2024,Frontend developer,Applications Development Senior Programmer Analyst,Citi,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3a65f2fd9d93f6c880484c373f0b34da,Germany,"Irving, TX",R,"$142,562 - $151,727 ",indeed.com
174,11-27-2024,Frontend developer,Workfront Developer,Cognizant,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ad8bfb9614127a4e501b8734b35b7855,Germany,"Irving, TX","Software Development,R","$120,000 - $135,000 ",indeed.com
175,12-03-2024,Frontend developer,API Developer,CAPCO,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/78a5017720621256c93ec86ff5ef970c,Germany,"Dallas, TX",R,NA,indeed.com
176,06-16-2023,Frontend developer,Lead Business Analyst - ETRM Systems,Energy Transfer Family of Partnerships,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/eba3aa323832251f90a70b9fb4de89af,Germany,"Dallas, TX","Gin,Data Engineering,R",NA,indeed.com
177,11-27-2024,Frontend developer,Sr. Java Developer,Cognizant,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ad8bfb9614127a4e501b8734b35b7855,Germany,"Plano, TX","Software Development,R",NA,indeed.com
178,10-18-2024,Frontend developer,Sr. ABAP Developer Technical Lead SAP Full Stack Developer,Baer Group,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b253663630672b5d8b788e48372d9994,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
179,04-01-2022,Frontend developer,Application developer .NET,Pixentia,NA,Germany,"Irving, TX","LAN,R",NA,indeed.com
180,12-05-2024,Frontend developer,Senior Software Engineer,Accenture,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e1bd47363c07b64a9578dbf71edbf4e4,Germany,"Irving, TX","Software Development,R",NA,indeed.com
181,02-23-2024,Frontend developer,"Mobile Lead- Dallas, TX",Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Dallas, TX","LAN,R",NA,indeed.com
182,12-06-2024,Frontend developer,C#.NET WITH ANGULAR SENIOR DEVELOPER,Intone networks,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e49b869b922dbb240e92500077beef77,Germany,"Coppell, TX","LAN,R",NA,indeed.com
183,10-22-2024,Frontend developer,Mobile Full Stack Lead - (React Native + React),Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Dallas, TX",R,NA,indeed.com
184,12-10-2024,Frontend developer,C# .Net Developer,zenith services,NA,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
185,09-17-2024,Frontend developer,Principal Enterprise Architect,"Vizient, Inc.",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b18d377806e5f643bf128d6df905caa6,Germany,"Irving, TX",R,"$156,500 - $273,700 ",indeed.com
186,06-25-2024,Frontend developer,APIGee Developer | TX,Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Dallas, TX","LAN,R",NA,indeed.com
187,12-05-2024,Frontend developer,.NET Team Lead - Big Data,Nuvem,NA,Germany,"Plano, TX","LAN,R","$145,000 - $175,000 ",indeed.com
188,01-09-2024,Frontend developer,Full Stack Engineer (80% on UI and 20% API/backend),Fidelity TalentSource,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4630577b0160aeea641e462095dbed8d,Germany,"Westlake, TX","LAN,R",NA,indeed.com
189,11-22-2024,Frontend developer,Full-Stack Engineer,Inclusion Cloud,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/481170ffa79cf51d852401e24e205b8e,Germany,"Dallas, TX","LAN,R",NA,indeed.com
190,07-21-2020,Frontend developer,Salesforce Developer,Palni,NA,Germany,"McKinney, TX","Software Development,R",NA,indeed.com
191,10-30-2024,Frontend developer,iOS Developer,CEDENT,NA,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
192,07-09-2024,Frontend developer,OS Development Engineer,"VIZIO, Inc.",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bad701e0d08edb1815ec31b42fab68a7,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
193,12-08-2024,Frontend developer,"Cloud Engineer (AWS, Java OR Spark, CI/CD)",Fidelity TalentSource,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4630577b0160aeea641e462095dbed8d,Germany,"Westlake, TX",R,NA,indeed.com
194,11-20-2024,Frontend developer,"Sr Manager, Data and Analytics Lead",Digital Realty,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2713871cba9a906e3c0df296ab31bdbb,Germany,"Dallas, TX","ORM,R",NA,indeed.com
195,09-20-2024,Frontend developer,"Product Lead, TA Systems",Gartner,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/09d3729ae8085a881e068e34a310dc27,Germany,"Irving, TX","MAN,R","$92,000 - $130,500 ",indeed.com
196,11-07-2024,Frontend developer,Application Programmer (.Net/Python),RisamSoft,NA,Germany,"Irving, TX",R,NA,indeed.com
197,06-12-2023,Frontend developer,"Software Developer | C#, Java",EZ4 Technologies,NA,Germany,"Plano, TX",R,NA,indeed.com
198,11-22-2024,Frontend developer,Full-Stack Engineer (Focus on Back-End),Inclusion Cloud,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/481170ffa79cf51d852401e24e205b8e,Germany,"Dallas, TX",R,NA,indeed.com
199,07-26-2021,Frontend developer,Senior Software Development Engineer (.NET),"Mentalix, Inc.",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b5bdad42081b2be4408447cd37ad54b5,Germany,"Dallas, TX","LAN,R","$70,000 - $90,000 ",indeed.com
200,10-31-2024,Frontend developer,Sr. Software Engineer (Dallas),JSX,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/5ee40dbabde606f056ef9660c8985112,Germany,"Dallas, TX","Software Development,R","$120,000 - $130,000 ",indeed.com
201,11-18-2024,Frontend developer,Experienced Software Engineer Java / Python (Full Stack or Back End),JPMorgan Chase,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/62e186e96c7550325814ef6880fae379,Germany,"Plano, TX","LAN,R",NA,indeed.com
202,06-14-2024,Frontend developer,Sr. Angular Developer,Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Irving, TX","LAN,R",NA,indeed.com
203,12-05-2024,Frontend developer,Java Developer,Deloitte,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b245a75ba4a28df29f8f1551ac296deb,Germany,"Dallas, TX","LAN,R","$76,725 - $127,875 ",indeed.com
204,12-06-2024,Frontend developer,Jr. .NET Developer,Liberty Software,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e0eabe78ffc085c7afa7c1bef605a127,Germany,"Grapevine, TX","LAN,R",NA,indeed.com
205,11-22-2024,Frontend developer,"Back End .NET Developer (C#, VB.NET, Visual Studio, SQL databases)",Inclusion Cloud,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/481170ffa79cf51d852401e24e205b8e,Germany,"Dallas, TX","LAN,R",NA,indeed.com
206,12-05-2024,Frontend developer,Java Developer,Deloitte,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b245a75ba4a28df29f8f1551ac296deb,Germany,"Dallas, TX","LAN,R","$76,725 - $127,875 ",indeed.com
207,11-05-2024,Frontend developer,"Manager, Advisory Data Organization Reporting &amp; Impact Measurement Lead",KPMG,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/dd15e348655668335109be33677955ea,Germany,"Dallas, TX","LAN,R",NA,indeed.com
208,11-18-2024,Frontend developer,Lead Java Engineer (Kafka) - Hybrid,Cognizant,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ad8bfb9614127a4e501b8734b35b7855,Germany,"Dallas, TX",R,NA,indeed.com
209,07-31-2023,Frontend developer,.NET Developer,Augur IT,NA,Germany,"Dallas-Fort Worth, TX","LAN,R",NA,indeed.com
210,11-25-2022,Frontend developer,.Net Software Engineer,Unigo,NA,Germany,"Irving, TX","LAN,R",NA,indeed.com
211,10-03-2024,Frontend developer,Senior Software Engineer Big Data Tooling &amp; API Development,Wells Fargo,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2ced2b321a964f69975fedbffe05c4bb,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
212,12-03-2024,Frontend developer,Onsite Dallas TX. Senior Developer Vue.js and Express Project.,Indeed,NA,Germany,"Dallas-Fort Worth, TX","Software Development,R","$11,000 - $148,693 ",indeed.com
213,11-18-2024,Frontend developer,Senior Infrastructure IAC Engineer (Onsite),Raytheon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/9d37779ba08862de15d9853b90c89b0c,Germany,"Richardson, TX",R,"$77,000 - $163,000 ",indeed.com
214,11-18-2024,Frontend developer,Software Backend Engineer,Broadcom,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/44370cc8dcf5464d4edeaab3a0b9fce5,Germany,"Plano, TX","LAN,R","$107,000 - $171,000 ",indeed.com
215,06-12-2023,Frontend developer,"Software Developer | C#, .NET",EZ4 Technologies,NA,Germany,"Plano, TX",R,NA,indeed.com
216,07-28-2022,Frontend developer,Senior .Net Full Stack Developer - Plano,AmplifAI Solutions,NA,Germany,"Plano, TX",R,NA,indeed.com
217,11-18-2024,Frontend developer,Software Backend Engineer,Broadcom,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/44370cc8dcf5464d4edeaab3a0b9fce5,Germany,"Plano, TX","LAN,R","$107,000 - $171,000 ",indeed.com
218,11-22-2024,Frontend developer,.NET Fullstack Developer with Angular,Inclusion Cloud,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/481170ffa79cf51d852401e24e205b8e,Germany,"Dallas, TX",R,NA,indeed.com
219,09-25-2019,Frontend developer,Web Project Manager,Digital Success,NA,Germany,"Plano, TX","Software Development,R",NA,indeed.com
220,05-21-2024,Frontend developer,React Native - iOS Lead,Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Dallas, TX","LAN,R",NA,indeed.com
221,02-23-2021,Frontend developer,"Technical Lead .Net - C68558 5.2 Dallas, TX",CapB InfoteK,NA,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
222,09-12-2024,Frontend developer,Senior Software Engineer,Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Dallas, TX","LAN,R",NA,indeed.com
223,12-05-2024,Frontend developer,Golang Developer,Indeed,NA,Germany,"Plano, TX","LAN,R",$80 - $90 an hour,indeed.com
224,06-07-2022,Frontend developer,Position: .Net Developer (Microsoft .Net Developer),Winsteer Technology,NA,Germany,"Irving, TX","LAN,R",NA,indeed.com
225,11-12-2024,Frontend developer,SOFTWARE DEVELOPER FULL STACK - REMOTE,Palco,NA,Germany,"Buckhannon, WV",R,NA,indeed.com
226,10-18-2024,Frontend developer,Web Manager,Indeed,NA,Germany,"Albany, OH","Software Development,R",$20.07 - $21.68 an hour,indeed.com
227,07-11-2024,Frontend developer,Frontend Software Engineer,Harness,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0e786fb12855b0d53cc63b6c0600ca9d,Germany,Remote,"LAN,R",NA,indeed.com
228,10-30-2024,Frontend developer,Front End Web Developer,Indeed,NA,Germany,"San Antonio, TX","Authorization,R","From $40,000 ",indeed.com
229,09-28-2024,Frontend developer,Front End Developer,Indeed,NA,Germany,Remote,"Software Development,R","$70,000 - $90,000 ",indeed.com
230,10-29-2024,Frontend developer,React JS Developer,Indeed,NA,Germany,"Plano, TX","LAN,R",$50 an hour,indeed.com
231,10-11-2024,Frontend developer,Front End Developer,Indeed,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8e631c6a075442ed48ad5eeebe117532,Germany,Remote,R,"$125,000 - $150,000 ",indeed.com
232,11-16-2023,Frontend developer,UI Designer,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Anniston, AL","Software Development,R","$67,946.67 - $87,360.00 ",indeed.com
233,09-05-2024,Frontend developer,Share Point Developer,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Anniston, AL","LAN,R","$108,714.67 - $139,776.00 ",indeed.com
234,07-23-2024,Frontend developer,Drupal Developer,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Anniston, AL","LAN,R","$109,685.33 - $148,858.66 ",indeed.com
235,10-09-2024,Frontend developer,Sr. Share Point Developer,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Anniston, AL","LAN,R","$139,776 - $201,898 ",indeed.com
236,08-14-2024,Frontend developer,Java Developer,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Anniston, AL","LAN,R","$111,626.67 - $151,493.34 ",indeed.com
237,09-03-2024,Frontend developer,Full Stack Developer,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Anniston, AL",R,"$134,437.33 - $182,450.66 ",indeed.com
238,10-25-2024,Frontend developer,Sr. Java Developer,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Anniston, AL","LAN,R","$143,520.00 - $207,306.67 ",indeed.com
239,08-30-2024,Frontend developer,Product Designer,iSeatz,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/18f9029ab1852bd3be74598b80554878,Germany,"Biltmore Lake, NC",R,"$98,000 - $135,000 ",indeed.com
